company,requested_region,candidate_url,final_url,status,failure_reason,header_text,observed_region,missing_fields,missing_field_reasons,timestamp
Acer Group,Shanghai,"https://www.glassdoor.com/Reviews/Acer-Group-Shanghai-Reviews-EI_IE3802.0,10_IL.11,19_IC2416009.htm","https://www.glassdoor.com/Reviews/Acer-Group-Shanghai-Reviews-EI_IE3802.0,10_IL.11,19_IC2416009.htm",success,,Acer Group Shanghai reviews,Shanghai,,,2026-06-28T15:18:21.796998+00:00
Acer Group,Tokyo,"https://www.glassdoor.com/Reviews/Acer-Group-Tokyo-Reviews-EI_IE3802.0,10_IL.11,16_IC2851580.htm","https://www.glassdoor.com/Reviews/Acer-Group-Tokyo-Reviews-EI_IE3802.0,10_IL.11,16_IC2851580.htm",success,,Acer Group Tokyo reviews,Tokyo,,,2026-06-28T15:18:21.892220+00:00
Acer Group,London,"https://www.glassdoor.com/Reviews/Acer-Group-London-Reviews-EI_IE3802.0,10_IL.11,17_IC2671300.htm","https://www.glassdoor.com/Reviews/Acer-Group-London-Reviews-EI_IE3802.0,10_IL.11,17_IC2671300.htm",success,,Acer Group London reviews,London,ceo_approval,ceo_approval:selector_failure,2026-06-28T15:18:22.031481+00:00
Lenovo,"Ciudad de Mexico, MEX","https://www.glassdoor.com/Reviews/Lenovo-Ciudad-de-Mexico-Reviews-EI_IE8034.0,6_IL.7,23_IC5017436.htm","https://www.glassdoor.com/Reviews/Lenovo-Ciudad-de-Mexico-Reviews-EI_IE8034.0,6_IL.7,23_IC5017436.htm",success,,Lenovo Ciudad de Mexico reviews,Ciudad de Mexico,,,2026-06-28T15:18:31.626527+00:00
Lenovo,"Markham, ON","https://www.glassdoor.com/Reviews/Lenovo-Markham-Reviews-EI_IE8034.0,6_IL.7,14_IC2280736.htm","https://www.glassdoor.com/Reviews/Lenovo-Markham-Reviews-EI_IE8034.0,6_IL.7,14_IC2280736.htm",success,,Lenovo Markham reviews,Markham,,,2026-06-28T15:18:40.426995+00:00
Lenovo,"Barcelona, CT","https://www.glassdoor.com/Reviews/Lenovo-Barcelona-Reviews-EI_IE8034.0,6_IL.7,16_IC2547194.htm","https://www.glassdoor.com/Reviews/Lenovo-Barcelona-Reviews-EI_IE8034.0,6_IL.7,16_IC2547194.htm",success,,Lenovo Barcelona reviews,Barcelona,,,2026-06-28T15:18:50.376358+00:00
Lenovo,"Budapest, BU","https://www.glassdoor.com/Reviews/Lenovo-Budapest-Reviews-EI_IE8034.0,6_IL.7,15_IC3125126.htm","https://www.glassdoor.com/Reviews/Lenovo-Budapest-Reviews-EI_IE8034.0,6_IL.7,15_IC3125126.htm",success,,Lenovo Budapest reviews,Budapest,,,2026-06-28T15:18:59.209979+00:00
Lenovo,"Milan, LOM","https://www.glassdoor.com/Reviews/Lenovo-Milan-Reviews-EI_IE8034.0,6_IL.7,12_IC2802090.htm","https://www.glassdoor.com/Reviews/Lenovo-Milan-Reviews-EI_IE8034.0,6_IL.7,12_IC2802090.htm",success,,Lenovo Milan reviews,Milan,,,2026-06-28T15:19:09.913935+00:00
Lenovo,"Warsaw, MZ","https://www.glassdoor.com/Reviews/Lenovo-Warsaw-Reviews-EI_IE8034.0,6_IL.7,13_IC3094484.htm","https://www.glassdoor.com/Reviews/Lenovo-Warsaw-Reviews-EI_IE8034.0,6_IL.7,13_IC3094484.htm",success,,Lenovo Warsaw reviews,Warsaw,,,2026-06-28T15:19:18.364746+00:00
Lenovo,"Bangkok, 10","https://www.glassdoor.com/Reviews/Lenovo-Bangkok-Reviews-EI_IE8034.0,6_IL.7,14_IC3179725.htm","https://www.glassdoor.com/Reviews/Lenovo-Bangkok-Reviews-EI_IE8034.0,6_IL.7,14_IC3179725.htm",success,,Lenovo Bangkok reviews,Bangkok,diversity_inclusion,diversity_inclusion:page_missing,2026-06-28T15:19:25.249565+00:00
Lenovo,"Dubai, DU","https://www.glassdoor.com/Reviews/Lenovo-Dubai-Reviews-EI_IE8034.0,6_IL.7,12_IC2204498.htm","https://www.glassdoor.com/Reviews/Lenovo-Dubai-Reviews-EI_IE8034.0,6_IL.7,12_IC2204498.htm",success,,Lenovo Dubai reviews,Dubai,,,2026-06-28T15:19:34.027083+00:00
Lenovo,"Jakarta, JK","https://www.glassdoor.com/Reviews/Lenovo-Jakarta-Reviews-EI_IE8034.0,6_IL.7,14_IC2709872.htm","https://www.glassdoor.com/Reviews/Lenovo-Jakarta-Reviews-EI_IE8034.0,6_IL.7,14_IC2709872.htm",success,,Lenovo Jakarta reviews,Jakarta,diversity_inclusion,diversity_inclusion:page_missing,2026-06-28T15:19:41.129005+00:00
Lenovo,"Kuala Lumpur, 14","https://www.glassdoor.com/Reviews/Lenovo-Kuala-Lumpur-Reviews-EI_IE8034.0,6_IL.7,19_IC2986682.htm","https://www.glassdoor.com/Reviews/Lenovo-Kuala-Lumpur-Reviews-EI_IE8034.0,6_IL.7,19_IC2986682.htm",success,,Lenovo Kuala Lumpur reviews,Kuala Lumpur,,,2026-06-28T15:19:50.229308+00:00
Lenovo,"Manila, D9","https://www.glassdoor.com/Reviews/Lenovo-Manila-Reviews-EI_IE8034.0,6_IL.7,13_IC2363570.htm","https://www.glassdoor.com/Reviews/Lenovo-Manila-Reviews-EI_IE8034.0,6_IL.7,13_IC2363570.htm",success,,Lenovo Manila reviews,Manila,"ceo_approval,diversity_inclusion,work_life_balance,compensation_benefits,culture_values,career_opportunities,senior_management","career_opportunities:selector_failure,ceo_approval:selector_failure,compensation_benefits:selector_failure,culture_values:page_missing,diversity_inclusion:page_missing,senior_management:selector_failure,work_life_balance:selector_failure",2026-06-28T15:19:59.467324+00:00
Lenovo,"Mumbai, MH","https://www.glassdoor.com/Reviews/Lenovo-Mumbai-Reviews-EI_IE8034.0,6_IL.7,13_IC2851180.htm","https://www.glassdoor.com/Reviews/Lenovo-Mumbai-Reviews-EI_IE8034.0,6_IL.7,13_IC2851180.htm",success,,Lenovo Mumbai reviews,Mumbai,,,2026-06-28T15:20:08.116429+00:00
Lenovo,"Seoul, 11","https://www.glassdoor.com/Reviews/Lenovo-Seoul-Reviews-EI_IE8034.0,6_IL.7,12_IC3021489.htm","https://www.glassdoor.com/Reviews/Lenovo-Seoul-Reviews-EI_IE8034.0,6_IL.7,12_IC3021489.htm",success,,Lenovo Seoul reviews,Seoul,,,2026-06-28T15:20:16.685286+00:00
Lenovo,Singapore,"https://www.glassdoor.com/Reviews/Lenovo-Singapore-Reviews-EI_IE8034.0,6_IL.7,16_IC3235921.htm","https://www.glassdoor.com/Reviews/Lenovo-Singapore-Reviews-EI_IE8034.0,6_IL.7,16_IC3235921.htm",success,,Lenovo Singapore reviews,Singapore,,,2026-06-28T15:20:25.085878+00:00
Lenovo,"Taipei, TPQ","https://www.glassdoor.com/Reviews/Lenovo-Taipei-Reviews-EI_IE8034.0,6_IL.7,13_IC3271041.htm","https://www.glassdoor.com/Reviews/Lenovo-Taipei-Reviews-EI_IE8034.0,6_IL.7,13_IC3271041.htm",success,,Lenovo Taipei reviews,Taipei,,,2026-06-28T15:20:33.976368+00:00
Lenovo,"Tokyo, 40","https://www.glassdoor.com/Reviews/Lenovo-Tokyo-Reviews-EI_IE8034.0,6_IL.7,12_IC2851580.htm","https://www.glassdoor.com/Reviews/Lenovo-Tokyo-Reviews-EI_IE8034.0,6_IL.7,12_IC2851580.htm",success,,Lenovo Tokyo reviews,Tokyo,,,2026-06-28T15:20:43.413740+00:00
Lenovo,"Santiago, RM","https://www.glassdoor.com/Reviews/Lenovo-Santiago-Reviews-EI_IE8034.0,6_IL.7,15_IC2434030.htm","https://www.glassdoor.com/Reviews/Lenovo-Santiago-Reviews-EI_IE8034.0,6_IL.7,15_IC2434030.htm",success,,Lenovo Santiago reviews,Santiago,ceo_approval,ceo_approval:selector_failure,2026-06-28T15:20:52.454733+00:00
Lenovo,"São Paulo, SP","https://www.glassdoor.com/Reviews/Lenovo-São-Paulo-Reviews-EI_IE8034.0,6_IL.7,16_IC2479061.htm","https://www.glassdoor.com/Reviews/Lenovo-S%C3%A3o-Paulo-Reviews-EI_IE8034.0,6_IL.7,16_IC2479061.htm",success,,Lenovo São Paulo reviews,São Paulo,,,2026-06-28T15:21:00.504467+00:00
Lenovo,"Sydney, NSW","https://www.glassdoor.com/Reviews/Lenovo-Sydney-Reviews-EI_IE8034.0,6_IL.7,13_IC2235932.htm","https://www.glassdoor.com/Reviews/Lenovo-Sydney-Reviews-EI_IE8034.0,6_IL.7,13_IC2235932.htm",success,,Lenovo Sydney reviews,Sydney,,,2026-06-28T15:21:14.033474+00:00
Lenovo,"Austin, TX","https://www.glassdoor.com/Reviews/Lenovo-Austin-Reviews-EI_IE8034.0,6_IL.7,13_IC1139761.htm","https://www.glassdoor.com/Reviews/Lenovo-Austin-Reviews-EI_IE8034.0,6_IL.7,13_IC1139761.htm",success,,Lenovo Austin reviews,Austin,,,2026-06-28T15:21:22.985209+00:00
Lenovo,"Bellevue, WA","https://www.glassdoor.com/Reviews/Lenovo-Bellevue-Reviews-EI_IE8034.0,6_IL.7,15_IC1150442.htm","https://www.glassdoor.com/Reviews/Lenovo-Bellevue-Reviews-EI_IE8034.0,6_IL.7,15_IC1150442.htm",success,,Lenovo Bellevue reviews,Bellevue,,,2026-06-28T15:21:31.584387+00:00
Lenovo,"Durham, NC","https://www.glassdoor.com/Reviews/Lenovo-Durham-Reviews-EI_IE8034.0,6_IL.7,13_IC1138697.htm","https://www.glassdoor.com/Reviews/Lenovo-Durham-Reviews-EI_IE8034.0,6_IL.7,13_IC1138697.htm",success,,Lenovo Durham reviews,Durham,,,2026-06-28T15:21:40.809456+00:00
Lenovo,"Redmond, WA","https://www.glassdoor.com/Reviews/Lenovo-Redmond-Reviews-EI_IE8034.0,6_IL.7,14_IC1150499.htm","https://www.glassdoor.com/Reviews/Lenovo-Redmond-Reviews-EI_IE8034.0,6_IL.7,14_IC1150499.htm",success,,Lenovo Redmond reviews,Redmond,diversity_inclusion,diversity_inclusion:page_missing,2026-06-28T15:21:49.912301+00:00
Lenovo,"Saint Louis, MO","https://www.glassdoor.com/Reviews/Lenovo-Saint-Louis-Reviews-EI_IE8034.0,6_IL.7,18_IC1131270.htm","https://www.glassdoor.com/Reviews/Lenovo-Saint-Louis-Reviews-EI_IE8034.0,6_IL.7,18_IC1131270.htm",success,,Lenovo Saint Louis reviews,Saint Louis,"ceo_approval,diversity_inclusion","ceo_approval:selector_failure,diversity_inclusion:page_missing",2026-06-28T15:21:58.053666+00:00
Lenovo,"San Francisco, CA","https://www.glassdoor.com/Reviews/Lenovo-San-Francisco-Reviews-EI_IE8034.0,6_IL.7,20_IC1147401.htm","https://www.glassdoor.com/Reviews/Lenovo-San-Francisco-Reviews-EI_IE8034.0,6_IL.7,20_IC1147401.htm",success,,Lenovo San Francisco reviews,San Francisco,diversity_inclusion,diversity_inclusion:page_missing,2026-06-28T15:22:05.862065+00:00
Lenovo,"San Jose, CA","https://www.glassdoor.com/Reviews/Lenovo-San-Jose-Reviews-EI_IE8034.0,6_IL.7,15_IC1147436.htm","https://www.glassdoor.com/Reviews/Lenovo-San-Jose-Reviews-EI_IE8034.0,6_IL.7,15_IC1147436.htm",success,,Lenovo San Jose reviews,San Jose,,,2026-06-28T15:22:14.438310+00:00
Lenovo,"Santa Clara, CA","https://www.glassdoor.com/Reviews/Lenovo-Santa-Clara-Reviews-EI_IE8034.0,6_IL.7,18_IC1147439.htm","https://www.glassdoor.com/Reviews/Lenovo-Santa-Clara-Reviews-EI_IE8034.0,6_IL.7,18_IC1147439.htm",success,,Lenovo Santa Clara reviews,Santa Clara,,,2026-06-28T15:22:22.839269+00:00
Lenovo,"Toronto, ON","https://www.glassdoor.com/Reviews/Lenovo-Toronto-Reviews-EI_IE8034.0,6_IL.7,14_IC2281069.htm","https://www.glassdoor.com/Reviews/Lenovo-Toronto-Reviews-EI_IE8034.0,6_IL.7,14_IC2281069.htm",success,,Lenovo Toronto reviews,Toronto,,,2026-06-28T15:22:33.058414+00:00
Lenovo,"Moscow, 48","https://www.glassdoor.com/Reviews/Lenovo-Moscow-Reviews-EI_IE8034.0,6_IL.7,13_IC3348306.htm","https://www.glassdoor.com/Reviews/Lenovo-Moscow-Reviews-EI_IE8034.0,6_IL.7,13_IC3348306.htm",success,,Lenovo Moscow reviews,Moscow,,,2026-06-28T15:22:41.723050+00:00
Lenovo,"Munich, BY","https://www.glassdoor.com/Reviews/Lenovo-Munich-Reviews-EI_IE8034.0,6_IL.7,13_IC4990924.htm","https://www.glassdoor.com/Reviews/Lenovo-Munich-Reviews-EI_IE8034.0,6_IL.7,13_IC4990924.htm",success,,Lenovo Munich reviews,Munich,ceo_approval,ceo_approval:selector_failure,2026-06-28T15:22:50.849603+00:00
Lenovo,"Reading, ENG","https://www.glassdoor.com/Reviews/Lenovo-Reading-Reviews-EI_IE8034.0,6_IL.7,14_IC2675152.htm","https://www.glassdoor.com/Reviews/Lenovo-Reading-Reviews-EI_IE8034.0,6_IL.7,14_IC2675152.htm",success,,Lenovo Reading reviews,Reading,,,2026-06-28T15:23:00.477215+00:00
Lenovo,"Zürich, ZH","https://www.glassdoor.com/Reviews/Lenovo-Z%C3%BCrich-Reviews-EI_IE8034.0,6_IL.7,13_IC3297851.htm","https://www.glassdoor.com/Reviews/Lenovo-Z%C3%BCrich-Reviews-EI_IE8034.0,6_IL.7,13_IC3297851.htm",success,,Lenovo Zürich reviews,Zürich,,,2026-06-28T15:23:12.575065+00:00
Lenovo,"Bengaluru, KA","https://www.glassdoor.com/Reviews/Lenovo-Bengaluru-Reviews-EI_IE8034.0,6_IL.7,16_IC2940587.htm","https://www.glassdoor.com/Reviews/Lenovo-Bengaluru-Reviews-EI_IE8034.0,6_IL.7,16_IC2940587.htm",success,,Lenovo Bengaluru reviews,Bengaluru,,,2026-06-28T15:23:22.088052+00:00
Lenovo,"Pune, MH","https://www.glassdoor.com/Reviews/Lenovo-Pune-Reviews-EI_IE8034.0,6_IL.7,11_IC2856202.htm","https://www.glassdoor.com/Reviews/Lenovo-Pune-Reviews-EI_IE8034.0,6_IL.7,11_IC2856202.htm",success,,Lenovo Pune reviews,Pune,"ceo_approval,diversity_inclusion","ceo_approval:selector_failure,diversity_inclusion:page_missing",2026-06-28T15:23:29.649651+00:00
Lenovo,"Shanghai, 23","https://www.glassdoor.com/Reviews/Lenovo-Shanghai-Reviews-EI_IE8034.0,6_IL.7,15_IC2416009.htm","https://www.glassdoor.com/Reviews/Lenovo-Shanghai-Reviews-EI_IE8034.0,6_IL.7,15_IC2416009.htm",success,,Lenovo Shanghai reviews,Shanghai,,,2026-06-28T15:23:38.000573+00:00
Lenovo,"San Jose, MP","https://www.glassdoor.com/Reviews/Lenovo-San-Jose-Reviews-EI_IE8034.0,6_IL.7,15_IC1147436.htm","https://www.glassdoor.com/Reviews/Lenovo-San-Jose-Reviews-EI_IE8034.0,6_IL.7,15_IC1147436.htm",success,,Lenovo San Jose reviews,San Jose,,,2026-06-28T15:23:38.093350+00:00
Lenovo,"Guadalajara, JAL","https://www.glassdoor.com/Reviews/Lenovo-Guadalajara-Reviews-EI_IE8034.0,6_IL.7,18_IC3486357.htm","https://www.glassdoor.com/Reviews/Lenovo-Guadalajara-Reviews-EI_IE8034.0,6_IL.7,18_IC3486357.htm",success,,Lenovo Guadalajara reviews,Guadalajara,,,2026-06-28T15:23:45.981996+00:00
Lenovo,"Houston, TX","https://www.glassdoor.com/Reviews/Lenovo-Houston-Reviews-EI_IE8034.0,6_IL.7,14_IC1140171.htm","https://www.glassdoor.com/Reviews/Lenovo-Houston-Reviews-EI_IE8034.0,6_IL.7,14_IC1140171.htm",success,,Lenovo Houston reviews,Houston,,,2026-06-28T15:23:53.766491+00:00
Lenovo,"Portland, OR","https://www.glassdoor.com/Reviews/Lenovo-Portland-Reviews-EI_IE8034.0,6_IL.7,15_IC1151614.htm","https://www.glassdoor.com/Reviews/Lenovo-Portland-Reviews-EI_IE8034.0,6_IL.7,15_IC1151614.htm",success,,Lenovo Portland reviews,Portland,"recommend,ceo_approval,diversity_inclusion,compensation_benefits,culture_values,career_opportunities,senior_management","career_opportunities:selector_failure,ceo_approval:selector_failure,compensation_benefits:selector_failure,culture_values:page_missing,diversity_inclusion:page_missing,recommend:selector_failure,senior_management:selector_failure",2026-06-28T15:24:02.728816+00:00
Lenovo,"Zapopan, JAL","https://www.glassdoor.com/Reviews/Lenovo-Zapopan-Reviews-EI_IE8034.0,6_IL.7,14_IC3487018.htm","https://www.glassdoor.com/Reviews/Lenovo-Zapopan-Reviews-EI_IE8034.0,6_IL.7,14_IC3487018.htm",success,,Lenovo Zapopan reviews,Zapopan,"ceo_approval,diversity_inclusion","ceo_approval:selector_failure,diversity_inclusion:page_missing",2026-06-28T15:24:12.107899+00:00
Lenovo,"Bucharest, B","https://www.glassdoor.com/Reviews/Lenovo-Bucharest-Reviews-EI_IE8034.0,6_IL.7,16_IC3184907.htm","https://www.glassdoor.com/Reviews/Lenovo-Bucharest-Reviews-EI_IE8034.0,6_IL.7,16_IC3184907.htm",success,,Lenovo Bucharest reviews,Bucharest,,,2026-06-28T15:24:19.747887+00:00
Lenovo,"Paris, A8","https://www.glassdoor.com/Reviews/Lenovo-Paris-Reviews-EI_IE8034.0,6_IL.7,12_IC2881970.htm","https://www.glassdoor.com/Reviews/Lenovo-Paris-Reviews-EI_IE8034.0,6_IL.7,12_IC2881970.htm",success,,Lenovo Paris reviews,Paris,,,2026-06-28T15:24:27.495556+00:00
Lenovo,"Jersey City, NJ","https://www.glassdoor.com/Reviews/Lenovo-Jersey-City-Reviews-EI_IE8034.0,6_IL.7,18_IC1126819.htm","https://www.glassdoor.com/Reviews/Lenovo-Jersey-City-Reviews-EI_IE8034.0,6_IL.7,18_IC1126819.htm",success,,Lenovo Jersey City reviews,Jersey City,,,2026-06-28T15:24:36.061029+00:00
Lenovo,"London, ENG","https://www.glassdoor.com/Reviews/Lenovo-London-Reviews-EI_IE8034.0,6_IL.7,13_IC2671300.htm","https://www.glassdoor.com/Reviews/Lenovo-London-Reviews-EI_IE8034.0,6_IL.7,13_IC2671300.htm",success,,Lenovo London reviews,London,,,2026-06-28T15:24:44.436242+00:00
Lenovo,"Boston, MA","https://www.glassdoor.com/Reviews/Lenovo-Boston-Reviews-EI_IE8034.0,6_IL.7,13_IC1154532.htm","https://www.glassdoor.com/Reviews/Lenovo-Boston-Reviews-EI_IE8034.0,6_IL.7,13_IC1154532.htm",success,,Lenovo Boston reviews,Boston,,,2026-06-28T15:24:57.340307+00:00
Lenovo,"Canada, KY","https://www.glassdoor.com/Reviews/Lenovo-Canada-Reviews-EI_IE8034.0,6_IL.7,13_IC1137126.htm","https://www.glassdoor.com/Reviews/Lenovo-Canada-Reviews-EI_IE8034.0,6_IL.7,13_IC1137126.htm",success,,Lenovo Canada reviews,Canada,,,2026-06-28T15:25:05.484506+00:00
Lenovo,"Round Rock, TX","https://www.glassdoor.com/Reviews/Lenovo-Round-Rock-Reviews-EI_IE8034.0,6_IL.7,17_IC1139794.htm","https://www.glassdoor.com/Reviews/Lenovo-Round-Rock-Reviews-EI_IE8034.0,6_IL.7,17_IC1139794.htm",success,,Lenovo Round Rock reviews,Round Rock,"ceo_approval,diversity_inclusion","ceo_approval:selector_failure,diversity_inclusion:page_missing",2026-06-28T15:25:14.486033+00:00
Lenovo,"Chicago, IL","https://www.glassdoor.com/Reviews/Lenovo-Chicago-Reviews-EI_IE8034.0,6_IL.7,14_IC1128808.htm","https://www.glassdoor.com/Reviews/Lenovo-Chicago-Reviews-EI_IE8034.0,6_IL.7,14_IC1128808.htm",success,,Lenovo Chicago reviews,Chicago,,,2026-06-28T15:25:23.264734+00:00
Lenovo,"Morrisville, NC","https://www.glassdoor.com/Reviews/Lenovo-Morrisville-Reviews-EI_IE8034.0,6_IL.7,18_IC1138956.htm","https://www.glassdoor.com/Reviews/Lenovo-Morrisville-Reviews-EI_IE8034.0,6_IL.7,18_IC1138956.htm",success,,Lenovo Morrisville reviews,Morrisville,,,2026-06-28T15:25:31.847821+00:00
Lenovo,"Bratislava, 02","https://www.glassdoor.com/Reviews/Lenovo-Bratislava-Reviews-EI_IE8034.0,6_IL.7,17_IC2907054.htm","https://www.glassdoor.com/Reviews/Lenovo-Bratislava-Reviews-EI_IE8034.0,6_IL.7,17_IC2907054.htm",success,,Lenovo Bratislava reviews,Bratislava,,,2026-06-28T15:25:40.105190+00:00
Lenovo,"Stuttgart, BW","https://www.glassdoor.com/Reviews/Lenovo-Stuttgart-Reviews-EI_IE8034.0,6_IL.7,16_IC2507190.htm","https://www.glassdoor.com/Reviews/Lenovo-Stuttgart-Reviews-EI_IE8034.0,6_IL.7,16_IC2507190.htm",success,,Lenovo Stuttgart reviews,Stuttgart,,,2026-06-28T15:25:49.568722+00:00
Lenovo,"Beijing, 22","https://www.glassdoor.com/Reviews/Lenovo-Beijing-Reviews-EI_IE8034.0,6_IL.7,14_IC2398510.htm","https://www.glassdoor.com/Reviews/Lenovo-Beijing-Reviews-EI_IE8034.0,6_IL.7,14_IC2398510.htm",success,,Lenovo Beijing reviews,Beijing,,,2026-06-28T15:25:57.375446+00:00
Lenovo,"Changping, 22","https://www.glassdoor.com/Reviews/Lenovo-Changping-Reviews-EI_IE8034.0,6_IL.7,16_IC2405661.htm","https://www.glassdoor.com/Reviews/Lenovo-Changping-Reviews-EI_IE8034.0,6_IL.7,16_IC2405661.htm",success,,Lenovo Changping reviews,Changping,diversity_inclusion,diversity_inclusion:page_missing,2026-06-28T15:26:05.580449+00:00
Lenovo,"Haidian, 22","https://www.glassdoor.com/Reviews/Lenovo-Haidian-Reviews-EI_IE8034.0,6_IL.7,14_IC2405685.htm","https://www.glassdoor.com/Reviews/Lenovo-Haidian-Reviews-EI_IE8034.0,6_IL.7,14_IC2405685.htm",success,,Lenovo Haidian reviews,Haidian,"recommend,ceo_approval,diversity_inclusion","ceo_approval:selector_failure,diversity_inclusion:page_missing,recommend:selector_failure",2026-06-28T15:26:14.954243+00:00
Lenovo,Hong Kong,"https://www.glassdoor.com/Reviews/Lenovo-Hong-Kong-Reviews-EI_IE8034.0,6_IL.7,16_IC2308631.htm","https://www.glassdoor.com/Reviews/Lenovo-Hong-Kong-Reviews-EI_IE8034.0,6_IL.7,16_IC2308631.htm",success,,Lenovo Hong Kong reviews,Hong Kong,,,2026-06-28T15:26:24.120242+00:00
Lenovo,"Shenzhenzhen, 02","https://www.glassdoor.com/Reviews/Lenovo-Shenzhenzhen-Reviews-EI_IE8034.0,6_IL.7,19_IC2441398.htm","https://www.glassdoor.com/Reviews/Lenovo-Shenzhenzhen-Reviews-EI_IE8034.0,6_IL.7,19_IC2441398.htm",success,,Lenovo Shenzhenzhen reviews,Shenzhenzhen,"diversity_inclusion,culture_values","culture_values:page_missing,diversity_inclusion:page_missing",2026-06-28T15:26:32.306463+00:00
Lenovo,"Xiamen, 07","https://www.glassdoor.com/Reviews/Lenovo-Xiamen-Reviews-EI_IE8034.0,6_IL.7,13_IC2564138.htm","https://www.glassdoor.com/Reviews/Lenovo-Xiamen-Reviews-EI_IE8034.0,6_IL.7,13_IC2564138.htm",success,,Lenovo Xiamen reviews,Xiamen,,,2026-06-28T15:26:41.872188+00:00
Lenovo,"Buenos Aires, C","https://www.glassdoor.com/Reviews/Lenovo-Buenos-Aires-Reviews-EI_IE8034.0,6_IL.7,19_IC2242084.htm","https://www.glassdoor.com/Reviews/Lenovo-Buenos-Aires-Reviews-EI_IE8034.0,6_IL.7,19_IC2242084.htm",success,,Lenovo Buenos Aires reviews,Buenos Aires,,,2026-06-28T15:26:49.872565+00:00
Lenovo,"Campinas, SP","https://www.glassdoor.com/Reviews/Lenovo-Campinas-Reviews-EI_IE8034.0,6_IL.7,15_IC2490130.htm","https://www.glassdoor.com/Reviews/Lenovo-Campinas-Reviews-EI_IE8034.0,6_IL.7,15_IC2490130.htm",success,,Lenovo Campinas reviews,Campinas,,,2026-06-28T15:26:58.787974+00:00
Lenovo,"Indaiatuba, SP","https://www.glassdoor.com/Reviews/Lenovo-Indaiatuba-Reviews-EI_IE8034.0,6_IL.7,17_IC2480058.htm","https://www.glassdoor.com/Reviews/Lenovo-Indaiatuba-Reviews-EI_IE8034.0,6_IL.7,17_IC2480058.htm",success,,Lenovo Indaiatuba reviews,Indaiatuba,,,2026-06-28T15:27:07.518530+00:00
Lenovo,"Itu, SP","https://www.glassdoor.com/Reviews/Lenovo-Itu-Reviews-EI_IE8034.0,6_IL.7,10_IC2490672.htm","https://www.glassdoor.com/Reviews/Lenovo-Itu-Reviews-EI_IE8034.0,6_IL.7,10_IC2490672.htm",success,,Lenovo Itu reviews,Itu,,,2026-06-28T15:27:16.637523+00:00
Lenovo,"Martínez, B","https://www.glassdoor.com/Reviews/Lenovo-Martínez-Reviews-EI_IE8034.0,6_IL.7,15_IC2207815.htm","https://www.glassdoor.com/Reviews/Lenovo-Mart%C3%ADnez-Reviews-EI_IE8034.0,6_IL.7,15_IC2207815.htm",success,,Lenovo Martínez reviews,Martínez,,,2026-06-28T15:27:24.989816+00:00
Lenovo,"Sorocaba, SP",https://www.glassdoor.com/Reviews/index.htm,https://www.glassdoor.com/Reviews/index.htm,validation_failed,company_mismatch,Explore companies,,"recommend,ceo_approval,total_reviews","ceo_approval:page_missing,recommend:selector_failure,total_reviews:page_missing",2026-06-28T15:27:25.120814+00:00
Lenovo,"Vicente López, B",https://www.glassdoor.com/Reviews/index.htm,https://www.glassdoor.com/Reviews/index.htm,validation_failed,company_mismatch,Explore companies,,"recommend,ceo_approval,total_reviews","ceo_approval:page_missing,recommend:selector_failure,total_reviews:page_missing",2026-06-28T15:27:25.258315+00:00
Lenovo,Global,https://www.glassdoor.com/Reviews/Lenovo-Reviews-E8034.htm,https://www.glassdoor.com/Reviews/Lenovo-Reviews-E8034.htm,success,,Lenovo reviews,Global,,,2026-06-28T15:27:33.320699+00:00
Lenovo,Taipei,"https://www.glassdoor.com/Reviews/Lenovo-Taipei-Reviews-EI_IE8034.0,6_IL.7,13_IC3271041.htm","https://www.glassdoor.com/Reviews/Lenovo-Taipei-Reviews-EI_IE8034.0,6_IL.7,13_IC3271041.htm",success,,Lenovo Taipei reviews,Taipei,,,2026-06-28T15:27:33.418543+00:00
Lenovo,Shanghai,"https://www.glassdoor.com/Reviews/Lenovo-Shanghai-Reviews-EI_IE8034.0,6_IL.7,15_IC2416009.htm","https://www.glassdoor.com/Reviews/Lenovo-Shanghai-Reviews-EI_IE8034.0,6_IL.7,15_IC2416009.htm",success,,Lenovo Shanghai reviews,Shanghai,,,2026-06-28T15:27:33.512697+00:00
Lenovo,Shenzhen,"https://www.glassdoor.com/Reviews/Lenovo-Shenzhenzhen-Reviews-EI_IE8034.0,6_IL.7,19_IC2441398.htm","https://www.glassdoor.com/Reviews/Lenovo-Shenzhenzhen-Reviews-EI_IE8034.0,6_IL.7,19_IC2441398.htm",success,,Lenovo Shenzhenzhen reviews,Shenzhenzhen,"diversity_inclusion,culture_values","culture_values:page_missing,diversity_inclusion:page_missing",2026-06-28T15:27:33.624876+00:00
Lenovo,Tokyo,"https://www.glassdoor.com/Reviews/Lenovo-Tokyo-Reviews-EI_IE8034.0,6_IL.7,12_IC2851580.htm","https://www.glassdoor.com/Reviews/Lenovo-Tokyo-Reviews-EI_IE8034.0,6_IL.7,12_IC2851580.htm",success,,Lenovo Tokyo reviews,Tokyo,,,2026-06-28T15:27:33.720165+00:00
